Entry number	Target word	Target cyrillic	Stem nr	Concept nr	Source concept	Russian stimulus	WOLD core list	LWT code	Similarity set	Language	Village	Region	Date (MM.YYYY)	Latitude	Longitude	Respondent	Full_reference	Supposed toplevel source	Suspected mediator	Reference	Comment	Confirmed
1980		тембекю		141	the tobacco	табак	Yes	8.68		Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek1						
2139		папрус		141	the tobacco	табак	Yes	8.68		Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek2						
2140		тамбаку		141	the tobacco	табак	Yes	8.68		Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek2						
2289		тембеку		141	the tobacco	табак	Yes	8.68		Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek3						
2444		тамбаку		141	the tobacco	табак	Yes	8.68		Kajtak	Dzhavgat	Tabasaran	7.2018	42.0506	47.9375	Dzhavgat1						
2601		тамбаку		141	the tobacco	табак	Yes	8.68		Kajtak	Dzhibakhni	Tabasaran	7.2018	42.06051	47.90847	Dzhibakhni1						
2765		тембекю		141	the tobacco	табак	Yes	8.68		Tabasaran	Khapil’	Tabasaran	7.2018	41.98722	47.97731	Khapil1						
2927		тембеку		141	the tobacco	табак	Yes	8.68		Tabasaran	Laka	Khiv	7.2018	41.75705	47.88114	Laka1						
3100		тембек		141	the tobacco	табак	Yes	8.68		Lezgian	Tsinit	Khiv	7.2018	41.72324	48.00882	Tsinit1						
3264		тамбаку		141	the tobacco	табак	Yes	8.68		Tabasaran	Yagdyg	Tabasaran	7.2018	41.980115	47.970578	Yagdyg2						
3426		тамбаку		141	the tobacco	табак	Yes	8.68		North Azerbaijani	Yersi	Tabasaran	7.2018	42.018844	48.012897	Yersi1						
3456	tabagh			141	the tobacco				1	arabic	arabic_dictionary					arabic_dictionary						
3818	tütün			141	the tobacco				2	azerbaijani	azerbaijani_dictionary					azerbaijani_dictionary						
3879	тонка			141	the tobacco				3	chechen	chechen_dictionary					chechen_dictionary						
4054	tambako			141	the tobacco				3	georgian	georgian_dictionary					georgian_dictionary						
4435	tootoon			141	the tobacco				2	persian	persian_dictionary					persian_dictionary						
4562	tambakoo			141	the tobacco				3	persian	persian_dictionary					persian_dictionary						
4997	табак			141	the tobacco				1	russian	russian_dictionary					russian_dictionary						
180	ʁec’	гъец1		142	the tongs	щипцы, клещи	Yes	5.391	142.1	Avar			11.2018	42.43056	46.66639	Dictionary at http://avar.me/						
364	χuc’u	хуц1у		142	the tongs	щипцы, клещи	Yes	5.391	142.2	Andi	Zilo	Botlikh	8.2018	42.731394	46.319223	Zilo1		Non loan				
528	χuc’u	хуц1у		142	the tongs	щипцы, клещи	Yes	5.391	142.2	Andi	Zilo	Botlikh	7.2017	42.731394	46.319223	Zilo2		Non loan				
667		хуц1у			the tongs				142.2	Andi	Rikvani	Botlikh	7.2017	42.782304	46.319372	Rikvani1		Non loan				
834		гъурц1у			the tongs				142.3	Botlikh	Botlikh	Botlikh	7.2017	42.667813	46.221451	Botlikh1		Non loan				
983		кулпутун			the tongs				142.4	Avar	Kusur	Rutul	7.2017	41.781293	46.949207	Kusur1		Turkic				
1122	χacʼi				the tongs				142.2	Archi			11.2018	42.0664	46.8678	(Chumakina 2009)	Chumakina, Marina. 2009. Archi vocabulary. In: Haspelmath, Martin & Tadmor, Uri (eds.) World Loanword Database. Leipzig: Max Planck Institute for Evolutionary Anthropology, 1254 entries. (Available online at http://wold.clld.org/vocabulary/16, Accessed on 2018-11-11.)	Non loan				
1268	kalbatun				the tongs				142.4	Bezhta			11.2018	42.1206	46.03319	(Comrie & Khalilov 2009)	Comrie, Bernard & Madzhid Khalilov. 2009. Bezhta vocabulary. In: Haspelmath, Martin & Tadmor, Uri (eds.) World Loanword Database. Leipzig: Max Planck Institute for Evolutionary Anthropology, 1473 entries. (Available online at http://wold.clld.org/vocabulary/15, Accessed on 2018-11-11.) 	Arabic				
1269	xac’o				the tongs				142.2	Bezhta			11.2018	42.1206	46.03319	(Comrie & Khalilov 2009)	Comrie, Bernard & Madzhid Khalilov. 2009. Bezhta vocabulary. In: Haspelmath, Martin & Tadmor, Uri (eds.) World Loanword Database. Leipzig: Max Planck Institute for Evolutionary Anthropology, 1473 entries. (Available online at http://wold.clld.org/vocabulary/15, Accessed on 2018-11-11.) 	Non loan				
1458		хе1х		142	the tongs	щипцы, клещи	Yes	5.391		Lezgian	Arkhit	Khiv	7.2018	41.7405	47.95878	Arkhit1						
1619		карбатин		142	the tongs	щипцы, клещи	Yes	5.391		North Azerbaijani	Darvag	Tabasaran	7.2018	42.022285	48.065912	Darvag1						
1834		маша		142	the tongs	щипцы, клещи	Yes	5.391		Kumyk			11.2018	43	47	Dictionary at https://кумыкский-язык.рф/slovar/						
1835		келпете		142	the tongs	щипцы, клещи	Yes	5.391		Kumyk			11.2018	43	47	Dictionary at https://кумыкский-язык.рф/slovar/						
2001		кьамцар		142	the tongs	щипцы, клещи	Yes	5.391		Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek1						
2163		кьямцяр		142	the tongs	щипцы, клещи	Yes	5.391		Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek2						
2465		къаца		142	the tongs	щипцы, клещи	Yes	5.391		Kajtak	Dzhavgat	Tabasaran	7.2018	42.0506	47.9375	Dzhavgat1						
2623		къяц1а		142	the tongs	щипцы, клещи	Yes	5.391		Kajtak	Dzhibakhni	Tabasaran	7.2018	42.06051	47.90847	Dzhibakhni1						
2788		кьямцяр		142	the tongs	щипцы, клещи	Yes	5.391		Tabasaran	Khapil’	Tabasaran	7.2018	41.98722	47.97731	Khapil1						
2950		кьямц		142	the tongs	щипцы, клещи	Yes	5.391		Tabasaran	Laka	Khiv	7.2018	41.75705	47.88114	Laka1						
3124		хех		142	the tongs	щипцы, клещи	Yes	5.391		Lezgian	Tsinit	Khiv	7.2018	41.72324	48.00882	Tsinit1						
3285		кьямцяр		142	the tongs	щипцы, клещи	Yes	5.391		Tabasaran	Yagdyg	Tabasaran	7.2018	41.980115	47.970578	Yagdyg2						
3449		къармакъ		142	the tongs	щипцы, клещи	Yes	5.391		North Azerbaijani	Yersi	Tabasaran	7.2018	42.018844	48.012897	Yersi1						
3630	qarrasah			142	the tongs				8	arabic	arabic_dictionary					arabic_dictionary						
3846	maşa (щипцы)			142	the tongs				3	azerbaijani	azerbaijani_dictionary					azerbaijani_dictionary						
3975	морзах			142	the tongs				7	chechen	chechen_dictionary					chechen_dictionary						
4055	maša			142	the tongs				3	georgian	georgian_dictionary					georgian_dictionary						
4563	masheh			142	the tongs				3	persian	persian_dictionary					persian_dictionary						
4662	ambor			142	the tongs				4	persian	persian_dictionary					persian_dictionary						
4735	panah			142	the tongs				5	persian	persian_dictionary					persian_dictionary						
4786	gazambor			142	the tongs				6	persian	persian_dictionary					persian_dictionary						
4998	щипцы			142	the tongs				1	russian	russian_dictionary					russian_dictionary						
5025	клещи			142	the tongs				2	russian	russian_dictionary					russian_dictionary						
181	polotence	полотенце		143	the towel	полотенце	Yes	6.82	143.1	Avar			11.2018	42.43056	46.66639	Dictionary at http://avar.me/						
182	humerbac’ː	гьумербац1ц1		143	the towel	полотенце	Yes	6.82	143.2	Avar			11.2018	42.43056	46.66639	Dictionary at http://avar.me/						
365	roƛ’učul	рокьучул		143	the towel	полотенце	Yes	6.82	143.3	Andi	Zilo	Botlikh	8.2018	42.731394	46.319223	Zilo1		Non loan				
366	polotence	полотенце		143	the towel	полотенце	Yes	6.82	143.1	Andi	Zilo	Botlikh	8.2018	42.731394	46.319223	Zilo1		Russian				
529	roƛ’učul	рокьучул		143	the towel	полотенце	Yes	6.82	143.3	Andi	Zilo	Botlikh	7.2017	42.731394	46.319223	Zilo2		Non loan				
668		полотенце			the towel				143.1	Andi	Rikvani	Botlikh	7.2017	42.782304	46.319372	Rikvani1		Russian				
835		палатенца			the towel				143.1	Botlikh	Botlikh	Botlikh	7.2017	42.667813	46.221451	Botlikh1		Russian				
984		дасмал			the towel				143.4	Avar	Kusur	Rutul	7.2017	41.781293	46.949207	Kusur1		Turkic				
1123	maˤmərči kul erkɬ'urtːut				the towel				143.5	Archi			11.2018	42.0664	46.8678	(Chumakina 2009)	Chumakina, Marina. 2009. Archi vocabulary. In: Haspelmath, Martin & Tadmor, Uri (eds.) World Loanword Database. Leipzig: Max Planck Institute for Evolutionary Anthropology, 1254 entries. (Available online at http://wold.clld.org/vocabulary/16, Accessed on 2018-11-11.)	Non loan				
1270	t’ilo				the towel				143.6	Bezhta			11.2018	42.1206	46.03319	(Comrie & Khalilov 2009)	Comrie, Bernard & Madzhid Khalilov. 2009. Bezhta vocabulary. In: Haspelmath, Martin & Tadmor, Uri (eds.) World Loanword Database. Leipzig: Max Planck Institute for Evolutionary Anthropology, 1473 entries. (Available online at http://wold.clld.org/vocabulary/15, Accessed on 2018-11-11.) 	Georgian				
1271	palatenca				the towel				143.1	Bezhta			11.2018	42.1206	46.03319	(Comrie & Khalilov 2009)	Comrie, Bernard & Madzhid Khalilov. 2009. Bezhta vocabulary. In: Haspelmath, Martin & Tadmor, Uri (eds.) World Loanword Database. Leipzig: Max Planck Institute for Evolutionary Anthropology, 1473 entries. (Available online at http://wold.clld.org/vocabulary/15, Accessed on 2018-11-11.) 	Russian				
1398		тасмал		143	the towel	полотенце	Yes	6.82		Lezgian	Arkhit	Khiv	7.2018	41.7405	47.95878	Arkhit1						
1564		дестимал		143	the towel	полотенце	Yes	6.82		North Azerbaijani	Darvag	Tabasaran	7.2018	42.022285	48.065912	Darvag1						
1758		чюй явлукъ		143	the towel	полотенце	Yes	6.82		Kumyk			11.2018	43	47	Dictionary at https://кумыкский-язык.рф/slovar/						
1759		бет явлукъ		143	the towel	полотенце	Yes	6.82		Kumyk			11.2018	43	47	Dictionary at https://кумыкский-язык.рф/slovar/						
1945		дастамал		143	the towel	полотенце	Yes	6.82		Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek1						
2104		дастамал		143	the towel	полотенце	Yes	6.82		Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek2						
2258		дастамал		143	the towel	полотенце	Yes	6.82		Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek3						
2411		полотенце		143	the towel	полотенце	Yes	6.82		Kajtak	Dzhavgat	Tabasaran	7.2018	42.0506	47.9375	Dzhavgat1						
2568		палатинца		143	the towel	полотенце	Yes	6.82		Kajtak	Dzhibakhni	Tabasaran	7.2018	42.06051	47.90847	Dzhibakhni1						
2731		дастамал		143	the towel	полотенце	Yes	6.82		Tabasaran	Khapil’	Tabasaran	7.2018	41.98722	47.97731	Khapil1						
2892		тасмал		143	the towel	полотенце	Yes	6.82		Tabasaran	Laka	Khiv	7.2018	41.75705	47.88114	Laka1						
3064		тасмал		143	the towel	полотенце	Yes	6.82		Lezgian	Tsinit	Khiv	7.2018	41.72324	48.00882	Tsinit1						
3231		дастамал		143	the towel	полотенце	Yes	6.82		Tabasaran	Yagdyg	Tabasaran	7.2018	41.980115	47.970578	Yagdyg2						
3393		дастамал		143	the towel	полотенце	Yes	6.82		North Azerbaijani	Yersi	Tabasaran	7.2018	42.018844	48.012897	Yersi1						
3673	minshaff			143	the towel				11	arabic	arabic_dictionary					arabic_dictionary						
3678	nashaafa			143	the towel				12	arabic	arabic_dictionary					arabic_dictionary						
3819	dəsmal			143	the towel				2	azerbaijani	azerbaijani_dictionary					azerbaijani_dictionary						
4010	гата			143	the towel				10	chechen	chechen_dictionary					chechen_dictionary						
4160	p'irsaχotsi			143	the towel				9	georgian	georgian_dictionary					georgian_dictionary						
4564	abchin			143	the towel				3	persian	persian_dictionary					persian_dictionary						
4663	eezaree			143	the towel				4	persian	persian_dictionary					persian_dictionary						
4736	howleh			143	the towel				5	persian	persian_dictionary					persian_dictionary						
4787	dastar			143	the towel				6	persian	persian_dictionary					persian_dictionary						
4819	-mal			143	the towel				7	persian	persian_dictionary					persian_dictionary						
4836	roomal			143	the towel				8	persian	persian_dictionary					persian_dictionary						
4999	полотенце			143	the towel				1	russian	russian_dictionary					russian_dictionary						
183	t’ažu	т1ажу		144	the trousers	брюки	Yes	6.48	144.1	Avar			11.2018	42.43056	46.66639	Dictionary at http://avar.me/						
367	orčogi	орчоги		144	the trousers	брюки	Yes	6.48	144.2	Andi	Zilo	Botlikh	8.2018	42.731394	46.319223	Zilo1		Non loan				
530	orčogi	орчоги		144	the trousers	брюки	Yes	6.48	144.2	Andi	Zilo	Botlikh	7.2017	42.731394	46.319223	Zilo2		Non loan				
669		охчог			the trousers				144.2	Andi	Rikvani	Botlikh	7.2017	42.782304	46.319372	Rikvani1		Non loan				
670		шарбал			the trousers				144.3	Andi	Rikvani	Botlikh	7.2017	42.782304	46.319372	Rikvani1		Turkic				
836		барта			the trousers				144.4	Botlikh	Botlikh	Botlikh	7.2017	42.667813	46.221451	Botlikh1		Non loan				
985		х1ебид			the trousers				144.5	Avar	Kusur	Rutul	7.2017	41.781293	46.949207	Kusur1		Unidentified				
1124	paˤtəla				the trousers				144.6	Archi			11.2018	42.0664	46.8678	(Chumakina 2009)	Chumakina, Marina. 2009. Archi vocabulary. In: Haspelmath, Martin & Tadmor, Uri (eds.) World Loanword Database. Leipzig: Max Planck Institute for Evolutionary Anthropology, 1254 entries. (Available online at http://wold.clld.org/vocabulary/16, Accessed on 2018-11-11.)	Unidentified				
1272	xiƛo				the trousers				144.7	Bezhta			11.2018	42.1206	46.03319	(Comrie & Khalilov 2009)	Comrie, Bernard & Madzhid Khalilov. 2009. Bezhta vocabulary. In: Haspelmath, Martin & Tadmor, Uri (eds.) World Loanword Database. Leipzig: Max Planck Institute for Evolutionary Anthropology, 1473 entries. (Available online at http://wold.clld.org/vocabulary/15, Accessed on 2018-11-11.) 	Non loan				
1295		шалвар		144	the trousers	брюки	Yes	6.48		Lezgian	Arkhit	Khiv	7.2018	41.7405	47.95878	Arkhit1						
1469		шарвар		144	the trousers	брюки	Yes	6.48		North Azerbaijani	Darvag	Tabasaran	7.2018	42.022285	48.065912	Darvag1						
1470		туман			the trousers	брюки	Yes	6.48		North Azerbaijani	Darvag	Tabasaran	7.2018	42.022285	48.065912	Darvag1						
1631		шалбар		144	the trousers	брюки	Yes	6.48		Kumyk			11.2018	43	47	Dictionary at https://кумыкский-язык.рф/slovar/						
1632		иштан		144	the trousers	брюки	Yes	6.48		Kumyk			11.2018	43	47	Dictionary at https://кумыкский-язык.рф/slovar/						
1846		шарвал		144	the trousers	брюки	Yes	6.48		Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek1						
2012		худжага		144	the trousers	брюки	Yes	6.48		Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek2						
2173		худжага		144	the trousers	брюки	Yes	6.48		Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek3						
2320		вачаг		144	the trousers	брюки	Yes	6.48		Kajtak	Dzhavgat	Tabasaran	7.2018	42.0506	47.9375	Dzhavgat1						
2476		вачаг		144	the trousers	брюки	Yes	6.48		Kajtak	Dzhibakhni	Tabasaran	7.2018	42.06051	47.90847	Dzhibakhni1						
2634		шарвал		144	the trousers	брюки	Yes	6.48		Tabasaran	Khapil’	Tabasaran	7.2018	41.98722	47.97731	Khapil1						
2799		шалвар		144	the trousers	брюки	Yes	6.48		Tabasaran	Laka	Khiv	7.2018	41.75705	47.88114	Laka1						
2962		шавлар		144	the trousers	брюки	Yes	6.48		Lezgian	Tsinit	Khiv	7.2018	41.72324	48.00882	Tsinit1						
3137		шарвал		144	the trousers	брюки	Yes	6.48		Tabasaran	Yagdyg	Tabasaran	7.2018	41.980115	47.970578	Yagdyg2						
3138		худжаг		144	the trousers	брюки	Yes	6.48		Tabasaran	Yagdyg	Tabasaran	7.2018	41.980115	47.970578	Yagdyg2						
3296		туман		144	the trousers	брюки	Yes	6.48		North Azerbaijani	Yersi	Tabasaran	7.2018	42.018844	48.012897	Yersi1						
3607	bantaloona			144	the trousers				7	arabic	arabic_dictionary					arabic_dictionary						
3820	шалвар			144	the trousers				2	azerbaijani	azerbaijani_dictionary					azerbaijani_dictionary						
3958	хеча			144	the trousers				6	chechen	chechen_dictionary					chechen_dictionary						
4034	šarvali			144	the trousers				2	georgian	georgian_dictionary					georgian_dictionary						
4436	shalvar			144	the trousers				2	persian	persian_dictionary					persian_dictionary						
4565	ezar			144	the trousers				3	persian	persian_dictionary					persian_dictionary						
4664	ranin			144	the trousers				4	persian	persian_dictionary					persian_dictionary						
4737	serval			144	the trousers				5	persian	persian_dictionary					persian_dictionary						
5000	брюки			144	the trousers				1	russian	russian_dictionary					russian_dictionary						
184	talgan	талган		145	the turnip	репа	No		145.1	Avar			11.2018	42.43056	46.66639	Dictionary at http://avar.me/						
368	talgan	талган		145	the turnip	репа	No		145.1	Andi	Zilo	Botlikh	8.2018	42.731394	46.319223	Zilo1		Unidentified				
531	palgan	палган		145	the turnip	репа	No		145.1	Andi	Zilo	Botlikh	7.2017	42.731394	46.319223	Zilo2		Unidentified				
671		талган			the turnip				145.1	Andi	Rikvani	Botlikh	7.2017	42.782304	46.319372	Rikvani1		Unidentified				
986		къакъаба			the turnip				145.1	Avar	Kusur	Rutul	7.2017	41.781293	46.949207	Kusur1		Unidentified				
1403		кьа(й)		145	the turnip	репа	No			Lezgian	Arkhit	Khiv	7.2018	41.7405	47.95878	Arkhit1						
1569		тюрп		145	the turnip	репа	No			North Azerbaijani	Darvag	Tabasaran	7.2018	42.022285	48.065912	Darvag1						
1765		турп		145	the turnip	репа	No			Kumyk			11.2018	43	47	Dictionary at https://кумыкский-язык.рф/slovar/						
1950		чундур		145	the turnip	репа	No			Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek1						
2109		турф		145	the turnip	репа	No			Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek2						
2262		турф		145	the turnip	репа	No			Tabasaran	Dyubek	Tabasaran	7.2018	42.0208	47.969528	Dyubek3						y
